screen_name,fav,rt,tweet,truncated,tweet_url
roywoodjr,40239,10156,Lebron is 100% that team dad that’ll give all ya teammates a ride home from practice but first stop at McDonalds an… https://t.co/A7LoSj1THs,True,https://twitter.com/roywoodjr/status/1156557605852106752
LilNasX,155089,21014,i don’t like getting political but bernie was right when he said this i’m sorry https://t.co/zZqDtIJ7jG,False,https://twitter.com/LilNasX/status/1156426697270448128
realDonaldTrump,114608,21511,....or is he too dumb (stupid} to understand that. No wonder CNN’s ratings (MSNBC’s also) have gone down the tubes… https://t.co/OSWIDodI7K,True,https://twitter.com/realDonaldTrump/status/1156588093367083009
AOC,50916,9359,"What’s strange about Rep Hice lying about this (I offered sworn testimony, incl names to corroborate) is that he +… https://t.co/MCArZ1ltmm",True,https://twitter.com/AOC/status/1156322857309364224
realDonaldTrump,54031,12480,"....As usual, Powell let us down, but at least he is ending quantitative tightening, which shouldn’t have started i… https://t.co/knw2FP0Eni",True,https://twitter.com/realDonaldTrump/status/1156666164732473345
realDonaldTrump,156015,32345,"CNN’s Don Lemon, the dumbest man on television, insinuated last night while asking a debate “question” that I was a… https://t.co/9MqfpVD9x8",True,https://twitter.com/realDonaldTrump/status/1156588090456256512
realDonaldTrump,70576,20712,The cages for kids were built by the Obama Administration in 2014. He had the policy of child separation. I ended i… https://t.co/WMAfEMjwvv,True,https://twitter.com/realDonaldTrump/status/1156742970105892864
funder,20783,6276,"Trump is terrified of impeachment. He acts like he’s not, but he’s lying. It will expose so much more corruption an… https://t.co/RJLTHnttcv",True,https://twitter.com/funder/status/1156307752593084417
realDonaldTrump,33837,8909,"Experts stated that the Fed should not have tightened, and then waited too long to undo their mistake. James Bullar… https://t.co/UKa9el1lWR",True,https://twitter.com/realDonaldTrump/status/1156720638377308160
funder,18557,9694,"Another day, another Mitch McTreason hashtag reminding people he’s one of the biggest traitors in American history.… https://t.co/hHPeoWhiHN",True,https://twitter.com/funder/status/1156571855853166594
kylegriffin1,17863,5729,"As Trump tweets attacks at Don Lemon and CNN, remember that explosive devices were mailed to CNN just last year by… https://t.co/xj7QxVymAk",True,https://twitter.com/kylegriffin1/status/1156615520155832321
charliekirk11,17934,9369,RT if you think CNN should ask Joe Biden about Hunter Biden's billion dollar deal with China while he was Vice Pres… https://t.co/XMGDTUpqHA,True,https://twitter.com/charliekirk11/status/1156719566002593792
realDonaldTrump,69941,15514,The Prosecutors who lost the case against SEAL Eddie Gallagher (who I released from solitary confinement so he coul… https://t.co/hW4qgEv2mC,True,https://twitter.com/realDonaldTrump/status/1156655361711071232
roywoodjr,40254,10160,Lebron is 100% that team dad that’ll give all ya teammates a ride home from practice but first stop at McDonalds an… https://t.co/A7LoSj1THs,True,https://twitter.com/roywoodjr/status/1156557605852106752
NatashaBertrand,20286,12690,NEW: Two former top staffers to Mitch McConnell have lobbied Congress and Treasury on the development of a new Kent… https://t.co/CzfrDamFY9,True,https://twitter.com/NatashaBertrand/status/1156627207965593601
adam22,63892,14339,He said kids shouldn’t become trans at age 3 and this is how Complex titles it https://t.co/0ID5AxBirm,False,https://twitter.com/adam22/status/1156602275403464704
LilNasX,155092,21016,i don’t like getting political but bernie was right when he said this i’m sorry https://t.co/zZqDtIJ7jG,False,https://twitter.com/LilNasX/status/1156426697270448128
realDonaldTrump,56265,13081,What the Market wanted to hear from Jay Powell and the Federal Reserve was that this was the beginning of a lengthy… https://t.co/TLR23NXwAz,True,https://twitter.com/realDonaldTrump/status/1156666163310530560
ComedyCentral,53691,15063,"Nah, last time there was a joke at a debate it became president. https://t.co/7glq9lfUwS",False,https://twitter.com/ComedyCentral/status/1156735192670920705
realDonaldTrump,91707,18858,Wow! Morning Joe &amp; Psycho ratings have really crashed. Very small audience. People are tired of hearing Fake News d… https://t.co/UtIc2v8yIw,True,https://twitter.com/realDonaldTrump/status/1156175364802142209
realDonaldTrump,156036,32346,"CNN’s Don Lemon, the dumbest man on television, insinuated last night while asking a debate “question” that I was a… https://t.co/9MqfpVD9x8",True,https://twitter.com/realDonaldTrump/status/1156588090456256512
realDonaldTrump,134476,32908,Wow! A federal Judge in the Southern District of N.Y. completely dismissed a lawsuit brought by the Democratic Nati… https://t.co/8Qty1JaK93,True,https://twitter.com/realDonaldTrump/status/1156345333997363200
KatiePavlich,65665,22172,"As Elizabeth Warren closes the night with complaints about cost of college for students, just remember she was paid… https://t.co/CLxNppf23X",True,https://twitter.com/KatiePavlich/status/1156394325909131264
realDonaldTrump,115124,26173,"....vindication &amp; exoneration from the Russian, WikiLeaks and every other form of HOAX perpetrated by the DNC, Radi… https://t.co/yrjqfKtbGY",True,https://twitter.com/realDonaldTrump/status/1156345335087804422
realDonaldTrump,93523,18860,"China is doing very badly, worst year in 27 - was supposed to start buying our agricultural product now - no signs… https://t.co/P5IZSWbosI",True,https://twitter.com/realDonaldTrump/status/1156159999833513984
LindseyGrahamSC,23960,5694,"According to audience reaction..... @MarWilliamson won the debate. 

The only thing more bizarre than the candidate… https://t.co/ZOTeK69azJ",True,https://twitter.com/LindseyGrahamSC/status/1156395671240552450
RealCandaceO,47722,19673,"A reminder to everyone that in 2013, Michael Moore fully endorsed “free health and education for all” with Hugo Cha… https://t.co/fmUDEhsbNs",True,https://twitter.com/RealCandaceO/status/1156217209133445120
charliekirk11,17937,9370,RT if you think CNN should ask Joe Biden about Hunter Biden's billion dollar deal with China while he was Vice Pres… https://t.co/XMGDTUpqHA,True,https://twitter.com/charliekirk11/status/1156719566002593792
greggutfeld,33879,6739,CNN was doing a great job; then Don Lemon just called everyone who supports trump a bigot. great.,False,https://twitter.com/greggutfeld/status/1156380259354402816
shaunking,27960,9858,Ronald Reagan was a lifelong racist. https://t.co/jZfnPOilti,False,https://twitter.com/shaunking/status/1156623077104640000
realDonaldTrump,65809,23764,The Radical Left Dems went after me for using the words “drug-infested” concerning Baltimore. Take a look at Elijah… https://t.co/Z11wCzzgGB,True,https://twitter.com/realDonaldTrump/status/1156685887268380676
DanaSchwartzzz,66567,14983,It's funny how we romanticize pilgrims crossing dangerous oceans and pioneers traversing the country in covered wag… https://t.co/5sBSm4cxPR,True,https://twitter.com/DanaSchwartzzz/status/1156591968346001409
RoKhanna,42093,9544,"When students attend public colleges and universities, here’s what they pay on average: 

🇩🇰 Denmark: $0
🇪🇪 Estonia… https://t.co/g8RAYBuwg0",True,https://twitter.com/RoKhanna/status/1156656527119388675
w_terrence,37100,9735,"Hollywood bullies made Mario Lopez apologized for saying a 3 years old Shouldn’t be a transgender

At 3 I didn’t kn… https://t.co/G1lt6MfRbv",True,https://twitter.com/w_terrence/status/1156682354280357889
realDonaldTrump,70668,20738,The cages for kids were built by the Obama Administration in 2014. He had the policy of child separation. I ended i… https://t.co/WMAfEMjwvv,True,https://twitter.com/realDonaldTrump/status/1156742970105892864
w_terrence,45868,24721,"BREAKING NEWS❗️

Mario Lopez is under attack for saying Parents Shouldn’t Raise a 3 Year old as Transgender

A 3 ye… https://t.co/U6PMg3aYbh",True,https://twitter.com/w_terrence/status/1156612392035540994
FortniteGame,132243,32752,The Zero Point is exploding. Get ready for #SeasonX dropping 8.1.2019. https://t.co/11t14SC1eI,False,https://twitter.com/FortniteGame/status/1156595564450144256
AOC,19002,5160,"This is huge problem for many communities, from PR to WV.

“Coal waste” is a nice word for ash. It piles up in moun… https://t.co/q5PddkfFeQ",True,https://twitter.com/AOC/status/1156703819927052293
RyanAFournier,18172,5859,"BREAKING: In a rare move, the Federal Reserve has just cut interest rates for the first time since 2008 because of… https://t.co/7XevsCpte5",True,https://twitter.com/RyanAFournier/status/1156629583489355777
thecjpearson,10829,4812,"I’m so close to 300,000 followers! For my birthday, can you guys help me close the gap? 

I’m a young black man who… https://t.co/Sc4g4gFTY4",True,https://twitter.com/thecjpearson/status/1156653320527912961
RyanAFournier,17545,4775,"Children shouldn’t be deciding if they want to be a boy or a girl.

God already did that for them.",False,https://twitter.com/RyanAFournier/status/1156719742461386752
realDonaldTrump,70265,13709,Very low ratings for the Democratic Debate last night — they’re desperate for Trump!,False,https://twitter.com/realDonaldTrump/status/1156702703239737346
SaraCarterDC,6009,3263,The more documents obtained the more we know about what happened with the FBI's investigation into Trump. @Comey th… https://t.co/gmPJww8ifX,True,https://twitter.com/SaraCarterDC/status/1156690808042598402
NICKIMINAJ,39706,13740,"I know this is cliche but it’s one of the scariest realizations in life. No matter what you do for some ppl, they’l… https://t.co/KfhaYV8dnR",True,https://twitter.com/NICKIMINAJ/status/1156659624042360832
MiaFarrow,29743,12336,"Mitch McConnell's net worth:

2005: $2,962,015 
2015: $26,927,535
Increase: $23,965,520 (+809.1%)

How does a senat… https://t.co/iPgeG2HYoa",True,https://twitter.com/MiaFarrow/status/1156611026336604162
realDonaldTrump,98113,23202,"If I hadn’t won the 2016 Election, we would be in a Great Recession/Depression right now. The people I saw on stage… https://t.co/YG9PJsusiM",True,https://twitter.com/realDonaldTrump/status/1156570437188497410
RoKhanna,42158,9562,"When students attend public colleges and universities, here’s what they pay on average: 

🇩🇰 Denmark: $0
🇪🇪 Estonia… https://t.co/g8RAYBuwg0",True,https://twitter.com/RoKhanna/status/1156656527119388675
soompi,29729,7747,#BTS Takes No. 1 On Billboard’s Hot Tours Recap After $20 Million Earned From Japan Concerts https://t.co/ExxEexBdJw https://t.co/wc5rmHDZQS,False,https://twitter.com/soompi/status/1156545000290828289
realDonaldTrump,95370,24351,"Such a great victory in court yesterday on the Russian Hoax, the greatest political scam in the history of our Coun… https://t.co/ttNruQgudA",True,https://twitter.com/realDonaldTrump/status/1156567209528975360
realDonaldTrump,156075,32357,"CNN’s Don Lemon, the dumbest man on television, insinuated last night while asking a debate “question” that I was a… https://t.co/9MqfpVD9x8",True,https://twitter.com/realDonaldTrump/status/1156588090456256512
NintendoAmerica,22099,6298,"On this day in 1989 the original #GameBoy system released in North America, placing exciting Nintendo games right i… https://t.co/T84NNmmLpg",True,https://twitter.com/NintendoAmerica/status/1156580316628291585
ScottPresler,11608,5169,"We're working on dumpsters, a flatbed, &amp; trailers. 

We have volunteers coming from all across America: CT, DC, DE,… https://t.co/Fwcq9SvwXT",True,https://twitter.com/ScottPresler/status/1156558943671468032
pulte,17437,7591,"If @realDonaldTrump retweets this, my team and I will give Two Beautiful Cars to Two Beautiful Veterans on Twitter. @DanScavino",False,https://twitter.com/pulte/status/1156664456849625088
NatashaBertrand,20297,12696,NEW: Two former top staffers to Mitch McConnell have lobbied Congress and Treasury on the development of a new Kent… https://t.co/CzfrDamFY9,True,https://twitter.com/NatashaBertrand/status/1156627207965593601
halsey,43094,2866,I usually favor the darkest of the dark songs on the record but my favorite song right now actually has a hint of b… https://t.co/il7k7AXLad,True,https://twitter.com/halsey/status/1156570450593374208
BleacherReport,24710,3178,Trae Young has gained 12 to 16 pounds of muscle this offseason and plans to work on his midrange game with Kobe in… https://t.co/U6q6ZBRBQp,True,https://twitter.com/BleacherReport/status/1156590609186152449
SecretaryCarson,8001,3390,"The city of Baltimore has problems that can't be swept under the rug. As a doctor, I know that you can't just put a… https://t.co/htL4Oo8MNa",True,https://twitter.com/SecretaryCarson/status/1156657186459848707
JohnBrennan,14257,4691,"The sharp increase in hate speech, divisiveness, racism, &amp; anger is the toxic impact of Mr. Trump, who thrives on h… https://t.co/1S6IttXYle",True,https://twitter.com/JohnBrennan/status/1156572053794906112
